CodigoArticulo;StockActual;CodigoAlmacen;PrecioMedio;FechaUltimaEntrada;FechaUltimaSalida
25693802;10.0000000000;001;0.0010000000;;
25702021;1677.0000000000;001;0.0140026327;2025-07-01 00:00:00;2025-10-12 00:00:00
25702031;965.0000000000;001;0.0108000000;;
25702041;15.0000000000;001;0.0209000000;;2025-01-10 00:00:00
25702071;2095.0000000000;001;0.0313000000;;
25702081;820.0000000000;001;0.0283000000;;
25702091;20.0000000000;001;0.0567000000;;
25702141;10.0000000000;001;0.0525000000;;
25722000;8981.0000000000;001;0.0055555025;2025-07-16 00:00:00;
25722001;9680.0000000000;001;0.0076442540;;2025-10-12 00:00:00
25732000;26766.0000000000;001;0.0062629292;2025-01-20 00:00:00;
25732001;7990.0000000000;001;0.0078973839;;2025-10-29 00:00:00
25742022;1281.0000000000;001;0.0170241924;2025-06-04 00:00:00;2025-11-28 00:00:00
25742031;26.0000000000;001;0.0385000000;;
25742032;2049.0000000000;001;0.0299092368;2025-06-04 00:00:00;
25742042;1005.0000000000;001;0.0400003456;2025-06-04 00:00:00;
25742062;16.0000000000;001;0.0450000000;;
25742071;81.0000000000;001;0.0803000000;;
25763061;12.0000000000;001;0.1090000000;;
25763081;12.0000000000;001;0.1738000000;;
25763101;210.0000000000;001;0.1539000000;;
25763141;923.0000000000;001;0.2608000000;;
25763161;37.0000000000;001;0.2413000000;;
25763401;112.0000000000;001;0.5607000000;;
25763601;12.0000000000;001;0.8051000000;;
25773021;531.0000000000;001;0.0977000000;;
25773031;10.0000000000;001;0.1023000000;;
25773041;10.0000000000;001;0.1311000000;;
257730411;10.0000000000;001;0.1571000000;;
25783031;375.0000000000;001;0.0212000000;;
257830611;24.0000000000;001;0.0583000000;;
257830612;500.0000000000;001;0.1030000000;;2025-09-10 00:00:00
25783071;278.0000000000;001;0.0635000000;;
257830812;157.0000000000;001;0.0772000000;;
257831012;600.0000000000;001;0.1378000000;;
25783111;9.0000000000;001;0.1000000000;;
2579304112;3500.0000000000;001;0.3349880952;;
2579304121;10.0000000000;001;0.0791000000;;
2579304211;13.0000000000;001;0.1216000000;;
2579306111;102.0000000000;001;0.1634000000;;
2579308211;7.0000000000;001;0.1466000000;;
2579310111;44.0000000000;001;0.1596000000;;
2579310121;210.0000000000;001;0.2919000000;;
2579310122;1200.0000000000;001;0.3059000000;;
2579310211;9.0000000000;001;0.1764000000;;
257931211;2700.0000000000;001;0.2169000000;;
2579312112;350.0000000000;001;0.4063453297;2025-10-03 00:00:00;2025-11-03 00:00:00
2579312212;260.0000000000;001;0.1104157841;2025-07-15 00:00:00;2025-11-06 00:00:00
2579314112;170.0000000000;001;0.2588000000;;2025-05-29 00:00:00
2579314211;1454.0000000000;001;0.0612000000;;
2579314212;1200.0000000000;001;0.1790714285;2025-01-16 00:00:00;2025-01-16 00:00:00
2579316211;5.0000000000;001;0.3165000000;;
257931811;1.0000000000;001;0.2956000000;;
2579318112;5.0000000000;001;0.3266000000;;
2579320211;795.0000000000;001;0.2711000000;;
2579324211;200.0000000000;001;0.3762000000;;
2579348111;60.0000000000;001;0.4691000000;;
25823061;1324.0000000000;001;0.0592833333;;2025-09-01 00:00:00
25823081;245.0000000000;001;0.0673000000;;
25823101;50.0000000000;001;0.1935000000;;
25823121;123.0000000000;001;0.0851000000;;
25823141;148.0000000000;001;0.1087000000;;
25823281;196.0000000000;001;0.2680000000;;
25823341;10.0000000000;001;0.1946000000;;
25823601;68.0000000000;001;0.3214000000;;
25832061;155.0000000000;001;0.0778000000;;
25833061;2164.0000000000;001;0.0930464207;2025-09-15 00:00:00;2025-10-07 00:00:00
25833062;4.0000000000;001;0.0999000000;;
25833082;10.0000000000;001;0.1323000000;;
25833101;359.0000000000;001;0.1476000000;;2025-11-17 00:00:00
25833102;93.0000000000;001;0.1208000000;;
25833141;1480.0000000000;001;0.2214000000;;
25833161;2060.0000000000;001;0.1786000000;;
25833182;323.0000000000;001;0.2110000000;;
25833201;1869.0000000000;001;0.1152908651;2025-11-03 00:00:00;2025-11-06 00:00:00
25833202;1843.0000000000;001;0.1579487923;;
25833242;10.0000000000;001;0.3026000000;;
25833342;404.0000000000;001;0.3892000000;;
25833401;11.0000000000;001;0.3401000000;;
25833402;12.0000000000;001;0.3574000000;;
258730211;3300.0000000000;001;0.1227000000;;
258730212;0E-10;001;0.0856160000;;2025-11-12 00:00:00
2589202112;0E-10;001;0.0692049143;2025-06-03 00:00:00;2025-11-26 00:00:00
2589210132;9.0000000000;001;0.1751000000;;
258930211;62.0000000000;001;0.0887000000;;
2589302212;1511.0000000000;001;0.0484829594;2025-07-02 00:00:00;2025-07-02 00:00:00
2589303111;1042.0000000000;001;0.1240000000;;
2589303131;92.0000000000;001;0.0973000000;;
2589303211;5.0000000000;001;0.0512000000;;
258930411;420.0000000000;001;0.0543527292;2025-04-29 00:00:00;2025-04-30 00:00:00
258930421;2.0000000000;001;0.0605000000;;
2589304211;8.0000000000;001;0.0713000000;;
2589304251;43.0000000000;001;0.0804000000;;
258930511;1452.0000000000;001;0.0686619691;;2025-05-28 00:00:00
2589305212;0E-10;001;0.1244383333;;2025-05-28 00:00:00
258930522;7.0000000000;001;0.0778000000;;
258930611;97.0000000000;001;0.1105000000;;
2589306111;6.0000000000;001;0.1235000000;;
258930611XX;2487.0000000000;001;0.0887000000;;
258930613;1781.0000000000;001;0.1098469869;;
2589306131;6.0000000000;001;0.1103000000;;
2589306132;550.0000000000;001;0.1642388888;;2025-02-04 00:00:00
258930614;51.0000000000;001;0.0810000000;;
2589306211;88.0000000000;001;0.1103000000;;
258930711;3.0000000000;001;0.0970000000;;
2589307111;300.0000000000;001;0.1491000000;;
2589307131;206.0000000000;001;0.1310000000;;
258930721;10.0000000000;001;0.1343000000;;
2589308111;5.0000000000;001;0.1475000000;;
2589308211;428.0000000000;001;0.0864281185;2025-05-06 00:00:00;2025-12-02 00:00:00
2589309111;8.0000000000;001;0.1557000000;;
2589309121;392.0000000000;001;0.1609000000;;
2589309211;490.0000000000;001;0.0916000000;2025-06-03 00:00:00;2025-12-02 00:00:00
25893101;10.0000000000;001;0.1344000000;;
258931011;23.0000000000;001;0.1375000000;;
2589310112;700.0000000000;001;0.2223000000;;
258931021;462.0000000000;001;0.1547000000;;2025-03-19 00:00:00
2589315231;12.0000000000;001;0.1651000000;;
258931721;11.0000000000;001;0.2517000000;;
2589318111;10.0000000000;001;0.4270000000;;
2589330231;237.0000000000;001;0.3056000000;;
259020710;54.0000000000;001;0.0688000000;;
259030211;1739.0000000000;001;0.0393821331;2025-06-03 00:00:00;2025-12-03 00:00:00
259030212;11.0000000000;001;0.0389000000;;
2590302121;192.0000000000;001;0.0584000000;;
259030213;775.0000000000;001;0.0649000000;;
2590302131;10.0000000000;001;0.0649000000;;
2590302161;15.0000000000;001;0.0676000000;;
259030221;203.0000000000;001;0.0407000000;;
2590302221;210.0000000000;001;0.0584000000;;
259030311;1715.0000000000;001;0.0555720134;2025-04-29 00:00:00;2025-09-01 00:00:00
2590303111;4.0000000000;001;0.1216000000;;
2590303112;10.0000000000;001;0.0966000000;;
259030312;26.0000000000;001;0.0403000000;;
2590303132;1000.0000000000;001;0.0737000000;;
259030314;1955.0000000000;001;0.0338251724;2025-03-31 00:00:00;2025-04-02 00:00:00
2590303141;27.0000000000;001;0.1099000000;;
259030321;15.0000000000;001;0.0486000000;;
2590303212;1280.0000000000;001;0.0501955591;2025-07-15 00:00:00;2025-09-17 00:00:00
259030322;282.0000000000;001;0.0481000000;;
2590304111;0E-10;001;0.0498337753;;2025-01-31 00:00:00
2590304112;515.0000000000;001;0.0464352011;2025-07-15 00:00:00;2025-09-26 00:00:00
2590304131;794.0000000000;001;0.0778000000;;
2590304142;22.0000000000;001;0.0955000000;;
2590304201;0E-10;001;0.0390673219;;2025-11-21 00:00:00
259030421;722.0000000000;001;0.0099000000;;
2590304221;581.0000000000;001;0.0752000000;;2025-09-02 00:00:00
259030511;733.0000000000;001;0.0787620227;;2025-05-19 00:00:00
2590305141;1792.0000000000;001;0.0585704289;;2025-01-27 00:00:00
2590305142;10.0000000000;001;0.0966000000;;
259030522;22.0000000000;001;0.0422000000;;
2590306101;162.0000000000;001;0.1032000000;;
259030611;1319.0000000000;001;0.0468934809;2025-07-02 00:00:00;2025-09-01 00:00:00
2590306112;13.0000000000;001;0.4518108911;;2025-02-20 00:00:00
2590306131;1893.0000000000;001;0.1212000000;;
2590306142;20.0000000000;001;0.1328000000;;
2590306222;1600.0000000000;001;0.1483000000;;
2590306231;278.0000000000;001;0.0924000000;;
259030711;95.0000000000;001;0.1220000000;;2025-07-01 00:00:00
2590307121;4750.0000000000;001;0.1554000000;;
2590307221;15.0000000000;001;0.0843000000;;
259030811;10.0000000000;001;0.1230000000;;2025-07-01 00:00:00
2590308111;0E-10;001;0.1718000000;;2025-02-05 00:00:00
259030812;3.0000000000;001;0.1075000000;;
2590310111;60.0000000000;001;0.1432000000;;
2590310141;292.0000000000;001;0.1393000000;;
2590310142;10.0000000000;001;0.1546000000;;
2590310161;8.0000000000;001;0.0236000000;;
2590310211;10.0000000000;001;0.1505000000;;
2590310221;1.0000000000;001;0.0843000000;;
259031024;2228.0000000000;001;0.1466000000;;
259031211;19.0000000000;001;0.1877000000;;
2590312111;2010.0000000000;001;0.1058281795;2025-07-15 00:00:00;2025-08-29 00:00:00
2590312221;184.0000000000;001;0.1860000000;;
2590312261;1049.0000000000;001;0.1721000000;;2025-12-17 00:00:00
2590314111;10.0000000000;001;0.0100000000;;
2590315121;164.0000000000;001;0.2517000000;;
259031610;10.0000000000;001;0.1193000000;;
259031611;3.0000000000;001;0.1215000000;;
259031621;88.0000000000;001;0.1215000000;;
2590318201;8.0000000000;001;0.2557000000;;
259032010;241.0000000000;001;0.2059000000;;
259032011;10.0000000000;001;0.1946000000;;
2590320111;717.0000000000;001;0.2621000000;;
2590320131;1744.0000000000;001;0.2933000000;;
259032020;893.0000000000;001;0.2059000000;;
259032511;8.0000000000;001;0.1589000000;;
259033711;10.0000000000;001;0.3260000000;;
259034011;30.0000000000;001;0.2785000000;;
2590J203112;4.0000000000;001;0.0503000000;;
2590J204112;4.0000000000;001;0.0520000000;;
25953021;2367.0000000000;001;0.0521960271;2025-09-15 00:00:00;2025-07-24 00:00:00
25953031;1887.0000000000;001;0.0612849256;2025-04-29 00:00:00;2025-08-18 00:00:00
25953041;6.0000000000;001;0.0631740211;2025-03-31 00:00:00;2025-12-22 00:00:00
25953051;2220.0000000000;001;0.0587345708;2025-04-29 00:00:00;2025-08-18 00:00:00
25953061;800.0000000000;001;0.1186000000;;
25953071;1997.0000000000;001;0.1314000000;;
25953081;414.0000000000;001;0.1704000000;;2025-08-18 00:00:00
25953091;1925.0000000000;001;0.3578022727;;2025-08-01 00:00:00
25953101;2084.0000000000;001;0.1061987267;2025-07-02 00:00:00;
25953121;66.0000000000;001;0.2064000000;;2025-07-08 00:00:00
25953131;1353.0000000000;001;0.2459000000;;
25953141;495.0000000000;001;0.2211000000;;
25953161;1760.0000000000;001;0.1561922109;2025-03-31 00:00:00;2025-04-02 00:00:00
25953191;15.0000000000;001;0.3870000000;;
25953201;1878.0000000000;001;0.1379605731;2025-03-31 00:00:00;2025-09-18 00:00:00
25953241;3.0000000000;001;0.2387000000;;
25953401;85.0000000000;001;0.5493000000;;
25963021;1128.0000000000;001;0.0647000000;;
25963031;1197.0000000000;001;0.0990000000;;
25963041;524.0000000000;001;0.0571000000;;2025-12-23 00:00:00
25963051;794.0000000000;001;0.1793000000;;2025-07-11 00:00:00
25963061;423.0000000000;001;0.1397000000;;2025-05-21 00:00:00
25963071;481.0000000000;001;0.1502000000;;2025-07-11 00:00:00
25963081;944.0000000000;001;0.0742000000;;
25963091;649.0000000000;001;0.1429000000;;2025-01-21 00:00:00
25963101;1195.0000000000;001;0.0951587776;2025-07-24 00:00:00;2025-10-06 00:00:00
25963111;13.0000000000;001;0.1266000000;;
25963121;48.0000000000;001;0.1188000000;;
25963151;130.0000000000;001;0.2603000000;;2025-02-13 00:00:00
25963161;422.0000000000;001;0.0792172180;2025-07-29 00:00:00;2025-10-01 00:00:00
25963171;20.0000000000;001;0.2918000000;;
25963181;10.0000000000;001;0.2539000000;;
25963191;10.0000000000;001;0.3026000000;;
25963201;1861.0000000000;001;0.2102400288;;
25963251;125.0000000000;001;0.2536000000;;
25963341;10.0000000000;001;0.5143000000;;
25963401;37.0000000000;001;0.5834000000;;
26042031;244.0000000000;001;0.0471000000;;
26042041;368.0000000000;001;0.0499000000;;
26042051;10.0000000000;001;0.0599000000;;
26042061;439.0000000000;001;0.0521000000;;
26042071;283.0000000000;001;0.0613000000;;
26042081;106.0000000000;001;0.0793000000;;2025-06-10 00:00:00
26042091;12.0000000000;001;0.0100000000;;
26042101;68.0000000000;001;0.0363000000;;2025-06-11 00:00:00
26042111;142.0000000000;001;0.0670000000;;
26042131;411.0000000000;001;0.0871000000;;
26042141;1.0000000000;001;0.0844000000;;
26042161;505.0000000000;001;0.2323000000;;
26042181;14.0000000000;001;0.2405000000;;
26042211;125.0000000000;001;0.1269000000;;
26052051;11.0000000000;001;0.0416000000;;
26052071;725.0000000000;001;0.0338333332;;
26052081;1063.0000000000;001;0.0384000000;;
26052121;656.0000000000;001;0.0756000000;;
26052141;743.0000000000;001;0.0844000000;;
26052161;10.0000000000;001;0.0894000000;;
26052181;442.0000000000;001;0.1038000000;;
26052201;17.0000000000;001;0.0843000000;;
26052211;180.0000000000;001;0.1269000000;;
26102021;700.0000000000;001;0.0140000000;;
26102031;692.0000000000;001;0.0200000000;;
26102041;776.0000000000;001;0.0164103430;;2025-10-20 00:00:00
26102061;997.0000000000;001;0.0128000000;;
26112031;1010.0000000000;001;0.0101000000;;
26112041;5917.0000000000;001;0.0135000000;;
26122021;948.0000000000;001;0.0260000000;;
26122031;880.0000000000;001;0.0396000000;;
26122041;998.0000000000;001;0.0551000000;;
26122091;10.0000000000;001;0.1238000000;;
26122121;10.0000000000;001;0.0850000000;;
26132000;25334.0000000000;001;0.0037000000;;2025-10-20 00:00:00
26132001;0E-10;001;0.0139000000;;2025-08-28 00:00:00
26212041;3025.0000000000;001;0.1258000000;;
26212051;1056.0000000000;001;0.0938000000;;
26212061;706.0000000000;001;0.1510000000;;
26212081;533.0000000000;001;0.1905000000;;
26212111;4.0000000000;001;0.1980000000;;
26222041;4007.0000000000;001;0.1350019474;2025-08-26 00:00:00;2025-08-19 00:00:00
26222051;992.0000000000;001;0.0996000000;;
26222061;1500.0000000000;001;0.1890000000;;
26222081;3.0000000000;001;0.1650000000;;
26222101;560.0000000000;001;0.1980000000;;
26230021/05;0E-10;001;72.1600000000;2025-09-23 00:00:00;2025-09-24 00:00:00
26230096;0E-10;001;167.5500000000;2025-03-25 00:00:00;2025-04-03 00:00:00
26230121/05;0E-10;001;49.3500000000;2025-09-23 00:00:00;2025-09-24 00:00:00
26230122;1.0000000000;001;62.1600000000;;
26230122/05;0E-10;001;62.1600000000;2025-04-23 00:00:00;
26230124/05;0E-10;001;86.5900000000;2025-09-23 00:00:00;2025-10-31 00:00:00
26230175;1.0000000000;001;122.1500000000;;
26230371/05;0E-10;001;33.3700000000;2025-09-23 00:00:00;2025-09-24 00:00:00
26230372/05;0E-10;001;36.1900000000;2025-04-23 00:00:00;
26230374;1.0000000000;001;42.2400000000;2025-12-10 00:00:00;2025-04-03 00:00:00
26232041;14.0000000000;001;0.0637000000;;
26242041;10.0000000000;001;0.0402000000;;2025-05-22 00:00:00
26242051;600.0000000000;001;0.0150443590;2025-09-01 00:00:00;2025-09-01 00:00:00
26242061;8.0000000000;001;0.0587000000;;
2624B2051;2000.0000000000;001;0.0590000000;2025-09-04 00:00:00;
26252000;6275.0000000000;001;0.0041468623;2025-05-16 00:00:00;2025-09-30 00:00:00
2625B2000;10000.0000000000;001;0.0136000000;2025-09-04 00:00:00;
262620212;487.0000000000;001;0.1203000000;;
262620412;500.0000000000;001;0.1090000000;;
262720212;624.0000000000;001;0.0371436142;2025-09-30 00:00:00;2025-10-13 00:00:00
262720312;615.0000000000;001;0.0676000000;;
262720412;600.0000000000;001;0.0548709677;2025-06-18 00:00:00;2025-08-19 00:00:00
26300002;500.0000000000;001;0.0222000000;;
26300003;530.0000000000;001;0.0255000000;;2025-11-17 00:00:00
26300004;27.0000000000;001;0.0233000000;;
26300005;3741.0000000000;001;0.0375000000;;
26300006;3.0000000000;001;0.0455000000;;
26300007;10620.0000000000;001;0.0464253343;;2025-05-14 00:00:00
26300008;455.0000000000;001;0.0715000000;;
26300102;3368.0000000000;001;0.0203000000;;2025-11-17 00:00:00
26300103;8124.0000000000;001;0.0219000000;;2025-11-17 00:00:00
26300104;4239.0000000000;001;0.0288000000;;
26300105;3293.0000000000;001;0.0283000000;;
26300106;10731.0000000000;001;0.0385000000;;
26300107;12604.0000000000;001;0.0562000000;;
26300108;6015.0000000000;001;0.0687000000;;
26300109;5610.0000000000;001;0.0071000000;;
26300110;7276.0000000000;001;0.0102000000;;
26300111;5000.0000000000;001;0.0086000000;;
26300112;5004.0000000000;001;0.0095000000;;
26300113;5225.0000000000;001;0.0101000000;;
26300114;5553.0000000000;001;0.0105000000;;
26300115;1200.0000000000;001;0.0117000000;;
26300116;10101.0000000000;001;0.1199000000;;
2630202211;4000.0000000000;001;0.0471339930;2025-12-15 00:00:00;2025-12-16 00:00:00
2630202311;2973.0000000000;001;0.0479000000;;2025-11-17 00:00:00
2630202312;265.0000000000;001;0.0294000000;;2025-01-21 00:00:00
2630203211;3026.0000000000;001;0.0338000000;;2025-11-17 00:00:00
2630203311;2814.0000000000;001;0.0842000000;;2025-11-17 00:00:00
2630203312;410.0000000000;001;0.0431000000;;2025-11-17 00:00:00
2630204211;3679.0000000000;001;0.1071000000;;
2630204212;1915.0000000000;001;0.0425000000;;
2630204311;7.0000000000;001;0.0425000000;;
2630204312;2295.0000000000;001;0.0694000000;;2025-04-11 00:00:00
2630204411;8.0000000000;001;0.0419000000;;
2630205211;188.0000000000;001;0.0483000000;;
2630205212;1810.0000000000;001;0.0494000000;;
2630205312;1151.0000000000;001;0.0490000000;;
2630205421;10.0000000000;001;0.0520000000;;
2630206211;2850.0000000000;001;0.0989000000;;2025-05-19 00:00:00
2630206311;4.0000000000;001;0.0637000000;;
2630206312;4.0000000000;001;0.0578000000;;
2630207211;1948.0000000000;001;0.0666000000;;
2630207212;5140.0000000000;001;0.1118000000;;
2630207221;10.0000000000;001;0.0694000000;;
2630207222;10.0000000000;001;0.0694000000;;
2630208211;4537.0000000000;001;0.0781000000;;
2630208222;1505.0000000000;001;0.0271000000;;
2630210211;1669.0000000000;001;0.0975000000;;
2630210221;15.0000000000;001;0.1014000000;;
2630211211;500.0000000000;001;0.1088000000;;
2630212211;1000.0000000000;001;0.1122000000;;
2630212421;7.0000000000;001;0.1216000000;;
2630213211;395.0000000000;001;0.1250000000;;
2630214211;5727.0000000000;001;0.1363000000;;
2630215211;560.0000000000;001;0.1398000000;;
2630216211;3232.0000000000;001;0.1563000000;;
26310002;10078.0000000000;001;0.0228000000;;2025-02-18 00:00:00
26310003;8092.0000000000;001;0.0516000000;;
26310004;8873.0000000000;001;0.0451000000;;
26310005;4270.0000000000;001;0.0433000000;;
26310006;9029.0000000000;001;0.0754000000;;
26310102;651.0000000000;001;0.0340822197;2025-03-06 00:00:00;2025-11-17 00:00:00
26310103;350.0000000000;001;0.0340000000;;2025-01-07 00:00:00
26310104;2015.0000000000;001;0.0452000000;;
26310105;58.0000000000;001;0.0578000000;;2025-09-09 00:00:00
26310106;544.0000000000;001;0.0699000000;;
26310107;245.0000000000;001;0.0825000000;;
26310108;525.0000000000;001;0.1350000000;;2025-09-09 00:00:00
26310110;121.0000000000;001;0.1196000000;;
26310112;950.0000000000;001;0.1441000000;;
2631202111;1500.0000000000;001;0.1100000000;2025-03-06 00:00:00;2025-11-17 00:00:00
2631202112;978.0000000000;001;0.1012000000;;2025-02-20 00:00:00
2631202121;4.0000000000;001;0.0438000000;;
2631202122;600.0000000000;001;0.0438000000;;
2631202211;1830.0000000000;001;0.0778270270;;
2631202422;7.0000000000;001;0.0438000000;;
2631203111;610.0000000000;001;0.1764000000;;
2631203112;900.0000000000;001;0.1400000000;;
2631203121;573.0000000000;001;0.0500000000;;
2631203122;604.0000000000;001;0.0500000000;;
2631203211;6721.0000000000;001;0.0500000000;;
2631203212;140.0000000000;001;0.0500000000;;
2631203411;800.0000000000;001;0.0480000000;;
2631203511;4917.0000000000;001;0.0779000000;;
2631203521;15.0000000000;001;0.0500000000;;
2631204111;930.0000000000;001;0.1008000000;;
2631204121;5142.0000000000;001;0.1242000000;;
2631204122;479.0000000000;001;0.0625000000;;
2631204221;499.0000000000;001;0.0625000000;;
2631204411;4432.0000000000;001;0.0802819861;2025-05-14 00:00:00;2025-12-10 00:00:00
2631204422;26.0000000000;001;0.0625000000;;
2631205121;598.0000000000;001;0.0750000000;;
2631205122;600.0000000000;001;0.0750000000;;
2631205211;178.0000000000;001;0.1163000000;;
2631206121;1631.0000000000;001;0.0938000000;;2025-05-19 00:00:00
2631206122;1226.0000000000;001;0.0938000000;;
2631206412;353.0000000000;001;0.0938000000;;
2631206511;7.0000000000;001;0.0938000000;;
2631207411;593.0000000000;001;0.1063000000;;
2631207421;3600.0000000000;001;0.1335296015;;2025-09-09 00:00:00
2631208111;975.0000000000;001;0.1250000000;;
2631208112;891.0000000000;001;0.1250000000;;
2631208311;1004.0000000000;001;0.1200000000;;
2631210121;215.0000000000;001;0.1750000000;;
2631210511;385.0000000000;001;0.1750000000;;
2631212121;790.0000000000;001;0.2000000000;;
2631212211;140.0000000000;001;0.2225000000;;
26422101;941.0000000000;001;0.0925926086;2025-06-04 00:00:00;2025-10-09 00:00:00
26422121;107.0000000000;001;0.0982000000;;
26422141;273.0000000000;001;0.1190000000;;
26422161;427.0000000000;001;0.1252576436;;
26422201;295.0000000000;001;0.1819000000;;
26422261;258.0000000000;001;0.2209000000;;
26422301;303.0000000000;001;0.2549000000;;
26422341;386.0000000000;001;0.4053000000;;2025-01-27 00:00:00
26422401;9.0000000000;001;0.7153000000;;
26422501;8.0000000000;001;0.3794000000;;
26422641;298.0000000000;001;0.5151000000;;
26453060;811.0000000000;001;0.0457490067;2025-01-28 00:00:00;
26453061;1.0000000000;001;0.0932000000;;
26453081;2100.0000000000;001;0.0434788940;;2025-01-21 00:00:00
26453100;323.0000000000;001;0.1760000000;;2025-05-06 00:00:00
26453120;350.0000000000;001;0.1276000000;;
26453140;2.0000000000;001;0.1441000000;;
26453160;5.0000000000;001;0.1594000000;;
26453200;420.0000000000;001;0.0482483691;2025-08-25 00:00:00;2025-12-02 00:00:00
26453201;2.0000000000;001;0.0870000000;;
26453240;1.0000000000;001;0.2168000000;;
26453261;712.0000000000;001;0.1658000000;;
26453340;199.0000000000;001;0.0718571429;;2025-01-22 00:00:00
26453401;10.0000000000;001;0.2679000000;;
26462101;1280.0000000000;001;0.1300000000;2025-10-06 00:00:00;2025-10-22 00:00:00
26462121;498.0000000000;001;0.0813000000;;
26462141;5375.0000000000;001;0.1573318839;2025-12-15 00:00:00;2025-12-16 00:00:00
26462161;1171.0000000000;001;0.1752456647;;2025-02-19 00:00:00
26462201;905.0000000000;001;0.1188000000;;2025-12-17 00:00:00
26462241;255.0000000000;001;0.1300000000;;
26462261;114.0000000000;001;0.1337000000;;
26462301;4.0000000000;001;0.1380000000;;
26462401;939.0000000000;001;0.3275000000;;2025-12-11 00:00:00
26473100;506.0000000000;001;0.0335029354;;
26473140;410.0000000000;001;0.2738000000;;
26473160;220.0000000000;001;0.0963000000;;2025-03-18 00:00:00
26473180;3.0000000000;001;0.1098000000;;
26473260;3.0000000000;001;0.4896000000;;
264831222;50.0000000000;001;0.0546000000;2025-09-16 00:00:00;2025-09-17 00:00:00
26513011;465.0000000000;001;0.0050066836;2025-03-19 00:00:00;2025-10-22 00:00:00
26513021;2256.0000000000;001;0.0052814320;2025-12-29 00:00:00;2025-12-17 00:00:00
26513031;3899.0000000000;001;0.0055163996;2025-07-21 00:00:00;2025-10-07 00:00:00
26513041;8.0000000000;001;0.0061000005;2025-12-11 00:00:00;2025-12-15 00:00:00
26513051;1256.0000000000;001;0.0062017931;2025-12-11 00:00:00;2025-12-17 00:00:00
26513061;950.0000000000;001;0.0091888471;2025-09-18 00:00:00;2025-12-15 00:00:00
26513071;2526.0000000000;001;0.0129884077;2025-08-25 00:00:00;2025-09-10 00:00:00
26513081;2205.0000000000;001;0.0178000000;;
26513091;1685.0000000000;001;0.0214000000;;2025-10-22 00:00:00
26513101;2179.0000000000;001;0.0216531565;2025-12-11 00:00:00;2025-08-29 00:00:00
26513121;1024.0000000000;001;0.0189000000;;
26513141;566.0000000000;001;0.0259000000;;2025-04-08 00:00:00
26513151;261.0000000000;001;0.0755590918;2025-06-04 00:00:00;2025-07-29 00:00:00
26513161;22.0000000000;001;0.0312000000;;
26513171;408.0000000000;001;0.0399000000;;2025-10-06 00:00:00
26513221;7.0000000000;001;0.0613000000;;
26513241;14.0000000000;001;0.1365000000;;
26513251;14.0000000000;001;0.0450000000;;
26513271;7.0000000000;001;0.0732000000;;
26513401;975.0000000000;001;0.1980581281;;
26522041;543.0000000000;001;0.0088891924;2025-07-16 00:00:00;2025-07-18 00:00:00
265220411;2000.0000000000;001;0.0208028133;;
26522061;45.0000000000;001;0.0165000000;;2025-12-10 00:00:00
26522081;18.0000000000;001;0.0176000012;2025-07-16 00:00:00;2025-12-12 00:00:00
26522101;7196.0000000000;001;0.0220003482;2025-12-29 00:00:00;2025-12-09 00:00:00
26522121;3538.0000000000;001;0.0264226917;2025-09-17 00:00:00;2025-12-09 00:00:00
26522141;8640.0000000000;001;0.0308000000;;2025-11-11 00:00:00
26522161;260.0000000000;001;0.0500068038;2025-11-07 00:00:00;2025-12-09 00:00:00
26522181;1204.0000000000;001;0.0373857316;;
265221811;1020.0000000000;001;0.0592000000;;
26522201;30.0000000000;001;0.0440000000;2025-11-27 00:00:00;2025-12-01 00:00:00
265222011;588.0000000000;001;0.0743000000;;2025-10-17 00:00:00
26522221;1.0000000000;001;0.1014000000;;
26522241;535.0000000000;001;0.0591000000;;2025-10-20 00:00:00
26522261;2240.0000000000;001;0.0488000000;;
26522281;1000.0000000000;001;0.0616000000;2025-01-20 00:00:00;
26522301;739.0000000000;001;0.0546000000;;2025-10-17 00:00:00
26522341;602.0000000000;001;0.0748054626;2025-06-04 00:00:00;2025-11-26 00:00:00
26522381;749.0000000000;001;0.1672000000;;
26522401;547.0000000000;001;0.1145830626;2025-10-06 00:00:00;2025-11-03 00:00:00
26522441;140.0000000000;001;0.1650000000;;
26522501;947.0000000000;001;0.5789000000;;
26522541;540.0000000000;001;0.4052000000;;
26522801;389.0000000000;001;0.4497000000;;
26523041;48.0000000000;001;0.0131986129;2025-09-18 00:00:00;2025-11-20 00:00:00
26523061;1084.0000000000;001;0.0228000000;;
26523081;1069.0000000000;001;0.0287931517;2025-12-29 00:00:00;2025-11-13 00:00:00
26523101;1837.0000000000;001;0.0300016706;2025-08-25 00:00:00;2025-10-13 00:00:00
26523121;6444.0000000000;001;0.0310050999;;2025-01-20 00:00:00
26523141;162.0000000000;001;0.0323000000;;2025-11-17 00:00:00
26523161;1073.0000000000;001;0.0418000000;;
26523181;982.0000000000;001;0.0746000000;;
26523201;848.0000000000;001;0.0441000000;;
26523241;175.0000000000;001;0.0612694561;;2025-03-26 00:00:00
26523261;954.0000000000;001;0.0577000000;;
26523281;1010.0000000000;001;0.1044825870;2025-03-19 00:00:00;
26523301;547.0000000000;001;0.1115877313;;
26523321;1.0000000000;001;0.1806818182;2025-10-22 00:00:00;2025-10-22 00:00:00
